************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.6712     -5.7469     4.1144     0.45422      1.6081     1.5726         0.15293        0.22903        0.14811
    -1.8074     -6.2802     4.6057     0.41687      1.6004      1.563         -0.2079       -0.11979       -0.40402
    -1.7649     -6.2239     4.3976     0.50031      1.6555     1.6407        -0.42669        -0.2108      -0.010504
    -1.7238     -6.1431     4.4806     0.56488       2.166      1.608        -0.24399       -0.14478        0.32436
      -1.78     -6.0472     4.4869     0.52311      2.0668     1.6188         0.17437        0.21695         -0.171
    -1.8193     -6.2572     4.1481     0.37156      1.3218     1.4665        -0.19752        0.21559       0.064184
    -1.7312     -6.1179     4.5364      0.5251      2.0514     1.6743        -0.20411       -0.12247       0.088401
    -2.0949     -7.5722     4.4687     0.48877      1.6091     1.5198       -0.014318       0.072779        0.11578
    -1.7763     -6.2954     4.3462     0.47376      1.9692     1.4756         0.29932         0.1792         0.1964
    -1.6532     -5.6523     4.4386      0.5282      2.0021       1.61         0.12629         0.1643          0.399
    -1.7202      -6.236     4.7336     0.48357      1.9549     1.6077        0.069993        0.27128       -0.24818
    -1.5097     -5.1466     4.1067     0.48196      1.7927     1.6368       -0.027025        0.28078      -0.020674
     -1.787     -6.4524     4.3708     0.63133      2.6967     1.8684         -0.2255       -0.26563        0.54458
     -1.659     -5.5192     4.0746     0.56123      2.2026     1.8152        -0.23914       -0.19049       0.061891
    -1.7636     -6.0918     4.1896     0.55191      2.1283     1.5784       0.0053117       0.066699       0.017101
     -1.282     -3.8125     3.7574     0.41683      1.5275     1.3957         0.17129        0.10189       0.045278
    -1.8499     -6.2696     3.9304     0.47207      1.7411     1.6679        -0.24042       -0.19451       -0.42071
    -1.7678     -6.1011     4.1727     0.55875      2.1113     1.5149        -0.13954       -0.40526       0.044313
    -2.0411     -7.2298     4.3592     0.47143      1.8957      1.568        0.067833        0.27803       -0.42903
    -1.9456     -6.9661     4.6417     0.55398      2.1661     1.4834       -0.080053      -0.033597        0.16763
    -1.8583     -6.5729     4.4257     0.47168      1.6507     1.5967         0.16186        0.26845        0.18922
    -1.7188      -5.971     4.3315     0.50944      1.9458     1.7375         -0.5391       -0.35324        0.15492
     -1.999     -7.1289     4.4847     0.45363      1.8148     1.6518         0.16952       0.083077        0.13082
    -1.6456     -5.6294      4.575     0.45209      1.6416     1.7632        -0.41755       -0.13788         0.1462
    -1.7191     -6.0469     4.5256     0.55059      2.0541     1.7255         0.22206        0.16702       -0.11179
    -1.5975     -5.1607     3.9981     0.50478      1.9333       1.47       -0.087945       -0.18294       -0.26482
    -1.9741     -7.0114     4.3136     0.41219      1.5585     1.4263       -0.059357       -0.21171        0.15231
     -1.754     -6.1888      4.299     0.53001      1.9741     1.6005        -0.23326        -0.1611      -0.099389
    -1.9183     -6.5082     4.1104     0.59948      2.1456     1.7003          -0.233      -0.034421       -0.41583
    -1.6678     -5.5834     4.3289     0.53577      2.0513     1.7517        0.011325         0.1238       0.079116
    -1.4376     -4.8049     4.3816     0.53255      1.9343     1.5628        0.078333       0.018637       -0.38549
     -2.005     -7.2684     4.6057     0.44519      1.5655     1.6797         0.15936        0.33393        -0.1484
    -1.8055     -6.1905     4.2426     0.49516      1.7099     1.5607        -0.39677        0.17835       -0.12124
    -1.8621     -6.6495     4.4098     0.39494      1.3563     1.2268         0.14975        0.29261        0.59928
     -1.928     -6.8035     4.1257     0.51769      1.9371     1.5783        0.083181     -0.0048369        0.16382
    -1.4599      -4.818      4.308      0.4197      1.4704     1.3742        -0.22112       -0.15756      -0.050826
    -1.8094      -6.435     4.4827     0.47619      1.9666     1.7866        -0.12817       -0.47086        0.52356
    -1.8756     -6.7206     4.6314     0.37489      1.4933     1.3953        -0.17913       0.028385       -0.20601
    -1.7398     -6.1469     4.4631     0.44791      1.5966     1.5146        -0.39263       -0.10899        0.11579
    -1.5759     -5.2804     4.1065     0.51907      1.9954     1.4774       -0.093071       0.018392       0.013238
    -1.7694     -6.4762     4.5458     0.45311      1.9467     1.4024         0.16104        0.28606      -0.044946
    -1.6981     -5.9531     4.2535     0.45012       1.708     1.4341        -0.49188       -0.43331        0.06335
    -1.6886     -5.6139     4.3373     0.58787      2.0991     1.5833        -0.61461       -0.48727        0.24471
    -1.6397      -5.383     3.9209     0.53992      1.8833     1.4696        -0.43267       -0.21493        0.76667
    -1.5181     -5.0998     3.9375     0.49871      2.0361      1.639        -0.10328       -0.15049        0.25651
    -1.6299     -5.4904     3.9966     0.41596      1.4218     1.4225        -0.14823        0.26568        0.11948
    -1.6986     -5.7955     4.2859         0.5      1.8316     1.7509         0.18724        0.26567        0.60405
    -1.7731      -6.054     4.2168     0.47649      1.7788     1.6536        -0.34086       -0.24079       -0.15845
    -1.3466     -4.3576     4.2713     0.55797      2.1886     1.5778        -0.17408       -0.16985        0.36602
    -1.7236     -6.0659     4.6318     0.48957      2.0217     1.7174         0.41297        0.34774        0.49732
    -1.4396     -4.7044     4.3573     0.51243       1.814     1.7825        -0.36255       -0.30781      -0.080382
    -1.7134     -6.1722     4.6768     0.45115      2.0044     1.5346        0.034716        0.28139        0.37403
    -1.6159     -5.2747     4.0939     0.48771      1.6955     1.7232         0.21812        0.66951       -0.15778
    -1.3655     -4.4764     4.0888     0.44504      1.5328     1.5993         0.21967       0.015006      -0.099767
    -1.6428      -5.538     4.3523     0.47445      1.7579     1.4883        -0.29319       0.001561        0.11781
    -1.8768     -6.8036     4.6056     0.45686       1.651     1.5472        -0.53279       -0.45929       -0.07262
    -1.4647      -4.707      3.945     0.55565      2.3849     1.3946          0.3534         0.4599       0.097126
    -1.8292     -6.6231     4.5144     0.34211      1.2846     1.2478         0.36319         0.3864       -0.13848
    -1.2039     -3.3136     3.6897     0.39714      1.1951     1.4956        -0.52288       -0.16194       -0.50585
    -1.8352     -6.6969     4.7988     0.33937      1.1007     1.2205         -0.1391        0.35469       -0.17278
    -1.8714     -6.7802     4.5603     0.49124      1.8727     1.4993       -0.058301      -0.095242      -0.057624
    -1.6272     -5.4851     4.3169     0.42786      1.4521     1.5492        -0.14874       0.024252        0.24702
    -1.7708     -6.3093     4.3283     0.55569      2.1205     1.7123        -0.29733        -0.4448        0.33469
    -1.5597     -5.1352     4.2044     0.44534      1.6436     1.4351         0.13239        0.60853       -0.11031
    -1.8153     -6.2168     4.3741     0.54175      2.1793     1.8092         -0.1439        0.34865       -0.21597
    -1.7697     -6.1577     4.2347     0.63456      2.4043     1.7659        -0.34553         -0.355      -0.045322
    -1.8783      -6.691     4.3199     0.46089      1.5551     1.3946         0.15151        0.33716      -0.085964
    -1.7549     -6.2425     4.4803     0.49394      1.6383     1.7285         0.27025        0.23802        0.59208
    -1.7806     -6.1849     4.3705     0.51515      1.5937     1.7718        -0.23191      -0.036991        0.10447
    -1.7422     -6.2622     4.2526     0.47581      2.0374     1.5265         0.17266      -0.026393       -0.35866
    -1.7767     -6.0452     4.2544     0.46744      1.7921     1.4408        -0.17263       -0.43244        -0.4224
    -1.8325     -6.4206     4.3454     0.45825       1.794     1.4952         -0.2839      -0.030368       -0.18699
    -1.5876     -5.2183     4.2676     0.66184      2.6417     1.7637         0.18277        0.29005       0.011457
    -2.1112     -7.9192     4.7414     0.39949      1.4466     1.5844         0.04332        0.09782        0.30279
    -1.8335     -6.3784     4.1114     0.52559      2.0506     1.5099        -0.10561        0.14867       -0.06434
    -1.5584     -5.1878     4.1063     0.64784      2.6328     1.7805         0.44584        0.48397     -0.0053002
     -1.441     -4.8658     4.0863     0.56058      2.3259     1.6348       -0.024158        0.21333      -0.014583
    -1.9792     -7.1943     4.7131     0.46197      1.5459      1.555        -0.29353       0.081547       0.023334
    -1.5292     -5.0383     3.9387     0.44517       1.643     1.6138        -0.38429        -0.5305        0.50878
    -2.0425     -7.3465     4.3362       0.545      2.3714     1.6667           0.753        0.76353        0.26407
    -1.4913     -4.8346     4.1821     0.49636      1.7999     1.7623        -0.57055       -0.51829       -0.25763
    -1.5207     -5.2006     4.2488     0.41755      1.4034     1.4335       -0.097781       0.086287       -0.24682
    -1.7083     -6.0154     4.1941     0.44943      1.7501     1.5327         0.26825        0.56606       -0.15869
    -1.7511     -5.9145     4.1657     0.56115      2.2944      1.712         0.15687      -0.060919        0.21954
    -1.6809     -5.8086     4.0355     0.53334      2.2279     1.4068        0.083239      -0.080179       0.084406
    -1.8967     -6.6806     4.3165     0.46748      1.8024     1.5176        -0.11365       0.068441      0.0053323
    -1.1888     -3.6429     4.2476     0.44574      1.8135     1.8611        -0.79549       -0.77311        0.82976
    -1.6945     -5.8275     4.3155     0.49468      1.9398      1.605        -0.19216        0.03481          0.167
    -1.5279     -5.1688     4.4417     0.43379      1.5319     1.3705         0.18344         0.4877          -0.48
    -1.9582     -7.1024     4.3379     0.46535      1.5554     1.6929        0.019335        0.47285         0.1574
    -1.6855     -5.9245     4.2954     0.41808      1.4895     1.3564        0.024385        0.18414       -0.23865
    -1.7757     -6.1331      4.314     0.43107      1.6609     1.5431        0.040369      -0.062149     -0.0024201
    -1.4541     -4.9923     4.1228     0.54675      2.4982     1.6583        -0.40523        -0.7068        0.44758
    -1.5109     -5.2167     4.0802     0.45281      1.4824     1.5418         -0.1606       -0.14463       0.032576
    -1.6064     -5.4434     4.1943     0.55962      2.0878     1.6443        -0.58119       -0.16138    -0.00031864
    -2.1527     -7.9978     4.7088     0.46031       1.675     1.8654        -0.14027       -0.31279        -0.1713
    -1.7221     -6.0241     4.2992     0.49164      1.8973     1.6025        -0.20728        0.07259       0.073778
    -1.6042     -5.6745     4.3926     0.36893      1.3738     1.2811         0.26354       0.096947      -0.036342
    -1.8212     -6.6764     4.5414     0.46465       1.875     1.6373        -0.72022       -0.83605        0.22387
    -1.8581      -6.555      4.436     0.38903      1.4774     1.5547        -0.58968       -0.73227       0.012415
    -1.6523     -5.6855     4.1942     0.45313      1.6447     1.4366        -0.49918       -0.58582       -0.40867
    -1.7908     -6.4333     4.5905     0.69871      2.7478     2.0604        -0.47894        -0.5433       0.070299
    -1.6921     -5.9086     4.3489     0.44742      1.6031      1.506         -0.3849       -0.44503        0.22185
    -2.0382     -7.3851     4.1837      0.5793      2.1814     1.6314         0.31112        0.74862        0.19065
     -1.475      -5.011     4.3221     0.45612       1.775     1.6306         0.29332       0.041369        0.66794
    -1.5772     -5.2877     4.1783     0.40852      1.4363     1.4406      -0.0090153        0.22876       -0.15705
    -1.8312     -6.3087     4.3341     0.53485      2.0148     1.6265        0.039975         0.2295        0.52456
    -1.5401      -5.188      4.438     0.43009      1.4725     1.5664        -0.14315       -0.44452        -0.1847
    -1.6739     -5.9193     4.4023     0.43299       1.525     1.3265        -0.33747        0.23269      -0.014514
    -1.5994     -5.1345      3.936     0.54933      1.9986     1.5029        -0.37687       -0.10659       -0.28449
    -1.9407     -6.9587     4.5286     0.54622      2.0169     1.6898        0.067711       0.064192        0.59981
    -1.6658     -5.5562     4.2225     0.42351      1.7733     1.7544         0.25299        0.52756       0.014912
    -1.5858     -5.2977     4.3699     0.56329      2.2945     1.8917         0.20197        0.25826        0.11433
    -1.8585     -6.8138     4.7614     0.63673      2.4789     1.8712        0.040916      0.0076953        0.19679
    -1.5448     -5.1102      4.007     0.46297      1.5832     1.4625        -0.22177      -0.074731       -0.17118
    -1.7802     -6.2924     4.4314     0.45397      1.6175     1.4877         0.31131         0.5084        0.77071
    -1.7015     -5.8928     4.3321     0.44632       1.555     1.7256        -0.16884       -0.10015       -0.10266
    -1.2566     -3.9353     3.8013     0.49508      1.7128     1.6233        -0.50263       -0.20923       -0.29542
    -2.0688     -7.4684     4.3471      0.5115      1.8585     1.7457        -0.13719      -0.078244       -0.14737
    -1.6256     -5.9843     4.7798     0.64294      2.6106     1.5907        -0.10722         0.2194         0.2964
    -1.7476     -6.1346     4.3086     0.42376      1.5179     1.6283        -0.03035        0.20779        0.36865
    -1.9625     -7.2564     4.5254     0.48214      1.8248     1.6213        -0.14187       0.080917        0.31347
     -1.628     -5.5093     4.4188     0.41941      1.4875     1.4881         0.15023        0.34385        0.44165
    -1.4061     -4.5866     4.1074      0.5001      1.7951     1.5855        -0.26803      -0.087812       -0.22711
    -1.5806     -5.3018     4.1346     0.46984       1.732     1.5594         0.17204        0.65616        0.54052
    -1.5896     -5.6807     4.2981     0.55675      2.1542     1.6149          -0.638       -0.48481       -0.29465
    -2.0842     -7.4652      4.399     0.48768      1.9638     1.9487         0.20374        0.17544        0.40433
    -1.5603      -5.383     4.1812     0.51514      1.9837     1.4785        -0.19091       -0.28292        0.31295
    -1.6425     -5.6666     4.1486      0.3993      1.4019     1.5118        -0.18088       -0.25994       -0.51293
    -1.7408     -5.8877     4.1572     0.53778      1.9621     1.4628         -0.2323        -0.3234        0.18084
    -1.9722     -7.3948     4.7769     0.57918      2.2613     1.8163        -0.15292       -0.14602         0.2867
    -1.6789     -5.7643      4.222     0.40142       1.452     1.3538        0.039838        0.27842        0.24171
    -1.7701      -6.311     4.5052     0.48918       1.814     1.5377        0.085626         0.2295        0.21061
    -1.4266     -4.7999     4.3952     0.39306      1.6711      1.512        0.018924        0.23079      -0.052475
     -1.517     -5.0427     4.2007     0.49684      1.8266     1.4044        -0.39181       -0.41045       -0.88586
    -1.7498     -6.0388     4.5024     0.57911      2.3515     1.5863        -0.87656       -0.97423       -0.15722
